"","HitId","HitTitle","Annotation","AssignmentId","Status","AcceptTime","SubmitTime","Answer.cond","Answer.label","Answer.sample","Answer.withinTarget","Answer.withinOther","Answer.acrossTarget","Answer.acrossOther","Answer.withinLabel","Answer.acrossLabel","Answer.Qsub1","Answer.Qcheck1","Answer.Qbasic1","Answer.Qsub2","Answer.Qbasic2","Answer.Qproper1","Answer.Qbasic3","Answer.Qproper2","Answer.Qcheck2","Answer.Qproper3","Answer.click1","Answer.click2","Answer.mainNum","Answer.question1","Answer.question2","Answer.question3","Answer.question4","Answer.target","Answer.dist","Answer.inst_line","workerids"
"1","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3AAPLD8UCCHSXTDAPB27QU9B049HT4","Approved","Wed Jul 22 16:06:04 PDT 2015","Wed Jul 22 16:07:39 PDT 2015",2,1,1,"""d""","""c""","""b""","""a""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"1"
"2","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3AWETUDC92SOF0XT1L9ACUB7LDBIZF","Approved","Wed Jul 22 16:06:07 PDT 2015","Wed Jul 22 16:08:03 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""wug""","""tupa""",1,1,0,1,0,1,0,1,1,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"2"
"3","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3IAEQB9FMEK3DUC2YKOSMT1CC6ZWD1","Approved","Wed Jul 22 16:06:11 PDT 2015","Wed Jul 22 16:11:02 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""wug""","""blicket""",1,0,0,1,0,1,0,1,1,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"3"
"4","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"36TFCYNS44AZEAMUUL34FXUHD0XHXN","Approved","Wed Jul 22 16:07:49 PDT 2015","Wed Jul 22 16:11:52 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""tupa""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"4"
"5","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3EWIJTFFVO7FXAPH186RLGATBDLE0A","Approved","Wed Jul 22 16:06:13 PDT 2015","Wed Jul 22 16:11:57 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"5"
"6","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3FTOP5WARFON8QB9F9HIIWNLGLHJ00","Approved","Wed Jul 22 16:06:23 PDT 2015","Wed Jul 22 16:12:59 PDT 2015",2,1,1,"""a""","""c""","""d""","""b""","""tupa""","""fep""",1,0,1,1,1,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"6"
"7","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"37UEWGM5HT84D3F4JXURYSSMVUHR13","Approved","Wed Jul 22 16:06:04 PDT 2015","Wed Jul 22 16:13:14 PDT 2015",1,1,0,"""d""","""a""","""b""","""c""","""wug""","""blicket""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"7"
"8","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3RXCAC0YIRPVZDQB279UEY1N7RCG8G","Approved","Wed Jul 22 16:06:04 PDT 2015","Wed Jul 22 16:18:58 PDT 2015",2,1,1,"""d""","""c""","""b""","""a""","""blicket""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"8"
"9","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3OSWBBLG1EXI2UHS8PKEOCFJL85DXB","Approved","Wed Jul 22 16:05:59 PDT 2015","Wed Jul 22 16:25:51 PDT 2015",1,1,0,"""c""","""a""","""b""","""d""","""wug""","""fep""",1,0,0,1,1,0,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"9"
"10","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3M0NZ3JDP1YC3C2EU1QGNL72GR5Z5M","Approved","Wed Jul 22 16:06:25 PDT 2015","Wed Jul 22 16:31:51 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""wug""","""tupa""",0,0,0,1,0,1,0,1,0,1,"""correct""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"10"
"11","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3U088ZLJVKT9EAB8M80X7MHTII80WW","Approved","Thu Jul 23 14:39:00 PDT 2015","Thu Jul 23 14:41:05 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""tupa""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"11"
"12","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3F6HPJW4JD0GAKEM1V4BQAA8FGRW2B","Approved","Thu Jul 23 14:40:04 PDT 2015","Thu Jul 23 14:42:27 PDT 2015",1,1,0,"""a""","""b""","""d""","""c""","""wug""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"12"
"13","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"37TD41K0AH901LPFEJJG5YG9LU9CSM","Approved","Thu Jul 23 14:43:34 PDT 2015","Thu Jul 23 14:46:06 PDT 2015",1,1,0,"""b""","""c""","""d""","""a""","""blicket""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"13"
"14","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"32ZKVD547FND7ZCUA4MKM62FBTBB3N","Approved","Thu Jul 23 14:48:34 PDT 2015","Thu Jul 23 14:50:11 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"14"
"15","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3CTOC39K37Q1Q1BT082RXBX8O06J7L","Approved","Thu Jul 23 14:48:12 PDT 2015","Thu Jul 23 14:50:37 PDT 2015",2,1,1,"""a""","""d""","""c""","""b""","""blicket""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"15"
"16","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3WEV0KO0OMSA6DVTEFERP4YR6UMDSO","Approved","Thu Jul 23 14:49:01 PDT 2015","Thu Jul 23 14:51:09 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""blicket""","""wug""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"16"
"17","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3OXV7EAXLEQ71NVZED5CBQGNXS063X","Approved","Thu Jul 23 14:49:29 PDT 2015","Thu Jul 23 14:52:13 PDT 2015",1,1,0,"""b""","""c""","""a""","""d""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"17"
"18","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3YT88D1N08YE02GOGHZDL9L5YNKK3G","Approved","Thu Jul 23 14:53:05 PDT 2015","Thu Jul 23 14:54:55 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"18"
"19","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3DZQRBDBSLFCOLTWLQ8FCVCFFHXS35","Approved","Thu Jul 23 14:57:04 PDT 2015","Thu Jul 23 14:58:18 PDT 2015",2,1,1,"""d""","""a""","""b""","""c""","""wug""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"19"
"20","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"31QTRG6Q2TDGRWASIUXB7K3H1YLPYS","Approved","Thu Jul 23 14:59:13 PDT 2015","Thu Jul 23 15:03:48 PDT 2015",2,1,1,"""c""","""a""","""b""","""d""","""wug""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"20"
"21","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3I3WADAZ9Q4048O7SSFZ7N0YWOLO5U","Approved","Thu Jul 23 15:03:30 PDT 2015","Thu Jul 23 15:05:37 PDT 2015",2,1,1,"""b""","""c""","""a""","""d""","""tupa""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"21"
"22","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"333U7HK6I9FH7AC3RL5DX374ABAJDF","Approved","Thu Jul 23 15:04:46 PDT 2015","Thu Jul 23 15:05:48 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""blicket""","""tupa""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"22"
"23","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3IX2EGZR7BJB8KV89M0X2SO8PC1RJT","Approved","Thu Jul 23 15:04:48 PDT 2015","Thu Jul 23 15:06:41 PDT 2015",2,1,1,"""d""","""b""","""c""","""a""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"23"
"24","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3OLQQLKKNSPMZGQ3NGGX3LPPANBJE8","Approved","Thu Jul 23 15:04:48 PDT 2015","Thu Jul 23 15:06:43 PDT 2015",1,1,0,"""b""","""a""","""c""","""d""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"24"
"25","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3X1FV8S5JXRTAPMOA0K46CLVIQXGV7","Approved","Thu Jul 23 15:05:47 PDT 2015","Thu Jul 23 15:06:48 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""blicket""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"25"
"26","3DA79LNS59VAG18HKO83XGDEI2B3TU","Short word game",NA,"3RANCT1ZVFHX6TPDPOIL9FSFO6WUBF","Approved","Thu Jul 23 15:05:40 PDT 2015","Thu Jul 23 15:06:52 PDT 2015",1,1,0,"""a""","""d""","""c""","""b""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"26"
